,ASIN,Brand,Category,SalesRank,BrandURL
43420,B08WKRNT98,Juhi Jewels,"Handmade Products,Jewelry,Rings,Statement",350998,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJuhi+Jewels
50953,B07NKNBBFT,Airy Fairy Bags,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Travel Accessories",351774,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAiry+Fairy+Bags
44303,B0761VTSPK,ByYaeli - Unique and original jewelry designs,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",352038,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AByYaeli+-+Unique+and+original+jewelry+designs
44284,B07WKBKV1C,Beaudin,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Cross-Body Bags",356161,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABeaudin
44505,B07Q188SNQ,CARPET BAGS from MADE OF CARPET,Handmade,358353,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACARPET+BAGS+from+MADE+OF+CARPET
43603,B074V8T2TJ,DKUA,"Handmade Products,Stationery & Party Supplies,Party Supplies,Centerpieces",364090,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADKUA
43464,B08L5KN4VP,OKTIE Accessories,"Handmade Products,Jewelry,Necklaces,Pendant",373968,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOKTIE+Accessories
43470,B086R7KM44,BureStamp,"Handmade Products,Health & Personal Care,Personal Care,Face Masks",374493,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABureStamp
44279,B07YM43X8T,Cave Leather Co.,"Handmade Products,Jewelry,Watches",375971,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACave+Leather+Co.
49494,B018A1K4TC,Katie Miranda Studios,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",377925,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AKatie+Miranda+Studios
43327,B01H3DO1Q0,MONVATOO London,Handmade,380202,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMONVATOO+London
2329,B07HYH6JWS,FABERGE5194,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",380317,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFABERGE5194
42920,B07RSYKGT3,Spirit Art USA,Handmade,385428,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASpirit+Art+USA
49486,B01F1FSUD2,J Dunne Studio,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Strands",392436,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJ+Dunne+Studio
43599,B07G5G971D,Vanilya Ceramics,Handmade,392690,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AVanilya+Ceramics
663,B01ASGXTYE,Sapper Woodworking,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Display Stands",392975,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASapper+Woodworking
45632,B08CL23TYB,Sara Attali Design,"Handmade Products,Clothing, Shoes & Accessories,Women,Accessories,Scarves & Wraps",396899,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASara+Attali+Design
49500,B07K32P1MH,RXJewelry,"Handmade Products,Jewelry,Necklaces",398624,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARXJewelry
1584,B01MRQBYUW,Book Beads,"Handmade Products,Jewelry,Bracelets,Charm",401142,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABook+Beads
43445,B07YN8VFLS,Ducoteduparc,"Handmade Products,Home & Kitchen,Bath,Bathroom Accessories",402042,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADucoteduparc
43814,B07KJH3JWR,zoozjewelry,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Earrings,Stud Earrings",403965,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Azoozjewelry
1190,B07CWBC6R1,ZangerGlass,"Handmade Products,Home & Kitchen,Home Décor,Clocks",404568,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AZangerGlass
43184,B07F2PJB4K,MadeWithLoveByAleksi,"Handmade Products,Clothing, Shoes & Accessories,Men,Accessories,Ties,Bolo",406885,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMadeWithLoveByAleksi
1108,B07JLWNGY6,Jacob's toyshop,"Handmade Products,Toys & Games,Learning & Education",407068,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJacob's+toyshop
43204,B07JF3MD1M,Rafael Jewelry Designer,Handmade,409804,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARafael+Jewelry+Designer
50420,B075K267LM,SamboraJewelry,"Handmade Products,Jewelry,Necklaces",414118,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASamboraJewelry
43936,B07XWBV7FD,crochet goodies,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Key & Identification Accessories,Lanyards",415270,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Acrochet+goodies
44544,B01E2WLVYU,StephenEdwardGraphics,"Handmade Products,Home & Kitchen,Artwork,Wall Stickers",417690,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AStephenEdwardGraphics
49484,B01JPWNG6I,Haven America,"Handmade Products,Home & Kitchen,Home Décor,Signs & Plaques",418538,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHaven+America
45549,B07TS28S1S,Mongulai,"Handmade Products,Clothing, Shoes & Accessories,Women,Accessories,Hats & Caps",418838,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMongulai
49755,B086WPFS2K,Lucky Tusk Art,"Handmade Products,Home & Kitchen,Artwork,Prints",420639,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALucky+Tusk+Art
43471,B086Q7JGG9,PIERRE LORREN JEWELLERY -JEWELRY-Faberge style eggs -HANDMADE Cyprus European Union,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Bracelets,Bangles",422547,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APIERRE+LORREN+JEWELLERY+-JEWELRY-Faberge+style+eggs+-HANDMADE+Cyprus+European+Union
971,B07SNVD5DG,Naturdeco,"Handmade Products,Home & Kitchen,Home Décor,Clocks",425439,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANaturdeco
43851,B07F39K7G3,Rabbitwood and Reason,"Handmade Products,Beauty & Grooming,Hair Care,Hair Styling Accessories,Side Combs",428324,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARabbitwood+and+Reason
49495,B016948NX6,Nancy Nelson Jewelry,"Handmade Products,Jewelry,Bracelets,Cuff",430379,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANancy+Nelson+Jewelry
50950,B07PND3QGR,Russian handmade Crafts,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Figurines",432972,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARussian+handmade+Crafts
451,B08BKT1P68,PROSPECT AVENUE,"Handmade Products,Clothing, Shoes & Accessories,Men,Shoes,Sneakers & Athletic Shoes",433049,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APROSPECT+AVENUE
45396,B07WDD1BX2,Diamonds in The Sand,"Handmade Products,Jewelry,Bracelets,Bangle",437013,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADiamonds+in+The+Sand
430,B082SGK347,Hollywood Custom Wigs,"Handmade Products,Beauty & Grooming,Hair Care,Hair Styling Accessories,Hair Extensions & Wigs",439037,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHollywood+Custom+Wigs
49483,B01KTFDZO8,Armadillo Judaica Lovers,"Handmade Products,Home & Kitchen,Home Décor,Signs & Plaques",441529,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArmadillo+Judaica+Lovers
50587,B07FWRTTYS,"Brenda Ruth Designs, LLC","Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Backpack Handbags",444208,"https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABrenda+Ruth+Designs,+LLC"
44285,B07W64LM4R,Mabe925,"Handmade Products,Jewelry,Rings,Statement",445750,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMabe925
45584,B07HY61KDJ,DINARjewelry,"Handmade Products,Jewelry,Rings,Wedding & Engagement,Wedding",447139,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADINARjewelry
50424,B081Z9GV8J,Simply Chic Jewelry,"Handmade Products,Jewelry,Rings,Stacking",450131,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASimply+Chic+Jewelry
50753,B01BHGL1WG,GLOBAL PA.F MOLDS,"Handmade Products,Home & Kitchen,Kitchen & Dining,Bakeware,Bakeware Molds & Pans",452155,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AGLOBAL+PA.F+MOLDS
50414,B076JKS8WH,Tri Ushi,"Handmade Products,Home & Kitchen,Kitchen & Dining,Tableware,Glassware",453544,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATri+Ushi
42363,B01NCSXY74,Fifth Vintage,"Handmade Products,Home & Kitchen,Home Décor,Guestbooks",455929,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFifth+Vintage
44546,B01CW81P7E,WoodPower,"Handmade Products,Jewelry,Accessories,Boxes & Organizers,Jewelry Boxes",460445,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWoodPower
653,B07659DKS4,Joy Stember,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Sculptures",466968,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJoy+Stember
49502,B07BSCDC8Q,Nikolov Leather,"Handmade Products,Sports & Outdoors,Hunting & Shooting,Knives & Accessories,Sheaths",467670,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANikolov+Leather
3210,B07K34D2X8,Moonshine Leather,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Backpack Handbags",468027,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMoonshine+Leather
45647,B07NVZVSST,Rowanmayfairs Designs,"Handmade Products,Baby",482636,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARowanmayfairs+Designs
43787,B08QFFJJB9,Serein Decor,"Handmade Products,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Tools,Cutting Boards",484988,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASerein+Decor
45404,B07HMBVLJP,COPPER ALCHEMY,"Handmade Products,Home & Kitchen,Bath,Bathroom Fixtures",488039,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACOPPER+ALCHEMY
664,B016CEK3JK,BootsNGus,"Handmade Products,Home & Kitchen,Lighting,Lamps,Pendant Lamps",488232,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABootsNGus
50549,B015VZQQ7O,Anouk Inc.,"Handmade Products,Jewelry,Necklaces,Pendant",489441,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAnouk+Inc.
42508,B07FJ6SGNB,BureBure,Handmade,489672,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABureBure
49763,B086TYQ296,Strapholic,"Handmade Products,Jewelry,Watches",490224,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AStrapholic
44020,B07BCFWZFP,DevarimYafimo,"Handmade Products,Handmade Wedding,Wedding Décor,Candles & Holders,Candle Holders",490929,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADevarimYafimo
43609,B01J909M14,Hadas Jewelry,"Handmade Products,Jewelry,Earrings,Drop & Dangle",492997,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHadas+Jewelry
43989,B07PX2JZTB,Moon In Love,"Handmade Products,Home & Kitchen,Home Décor,Photo Albums & Frames,Photo Albums",496819,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMoon+In+Love
1080,B08T6MR3JV,LitvinShoes,"Handmade Products,Clothing, Shoes & Accessories,Women,Shoes,Boots",496821,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALitvinShoes
44278,B0822V6JCG,Belivelinen,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing,Tops & Tees,Tank Tops",505055,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABelivelinen
45543,B07QV3FZN3,Elizabeth Jewelry,"Handmade Products,Jewelry,Rings,Statement",506516,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AElizabeth+Jewelry
43033,B07ZTWDQFR,Adi Betzalel,"Handmade Products,Jewelry,Necklaces",507778,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAdi+Betzalel
42472,B07DPJMHMP,InfinityLoveCo,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Totes",508872,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AInfinityLoveCo
3250,B07BQ41SZL,L'Amour Le Allure,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing,Costumes",513955,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AL'Amour+Le+Allure
44270,B01CKEA74W,Moon Raven Designs,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",516498,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMoon+Raven+Designs
45619,B01MZHGYJT,Nancy J's Photo Creations,"Handmade Products,Home & Kitchen,Artwork,Photographs",518627,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANancy+J's+Photo+Creations
49640,B08LBQJPGP,Twilight Eyes Studio,"Handmade Products,Jewelry,Rings,Statement",519665,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATwilight+Eyes+Studio
1322,B016D0XONU,Diana Fakhoury Designs,"Handmade Products,Jewelry,Earrings,Drop & Dangle",520679,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADiana+Fakhoury+Designs
2406,B07R4PQMJL,Holy Land Studio,"Handmade Products,Jewelry,Necklaces",521258,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHoly+Land+Studio
3131,B08528ZRGS,Boutique of Sandals Mykonos Greece,Handmade,523564,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABoutique+of+Sandals+Mykonos+Greece
2759,B08KYCYP58,Indimaj Jewelry,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",525402,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIndimaj+Jewelry
42440,B07QHJYVRX,WoodenWorldUA,"Handmade Products,Home & Kitchen,Furniture,Living Room Furniture,Tables,Coffee Tables",527157,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWoodenWorldUA
49200,B084MHSBWH,AJJAYA,"Handmade Products,Clothing, Shoes & Accessories,Women,Accessories,Scarves & Wraps,Shawls",532447,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAJJAYA
531,B07JRGB29Z,PillBling,"Handmade Products,Jewelry,Earrings,Drop & Dangle",535326,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APillBling
2522,B07GD2LGVK,LirMizrahi,"Handmade Products,Jewelry,Jewelry Sets",537722,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALirMizrahi
50702,B07B1SCVNL,Ben's Automotive Decor,"Handmade Products,Home & Kitchen,Home Décor,Clocks",537837,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABen's+Automotive+Decor
3145,B074S47ZKZ,Old Yankee Cutting Boards,"Handmade Products,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Tools,Cutting Boards",539199,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOld+Yankee+Cutting+Boards
45582,B076HW5N84,MadeForPets,"Handmade Products,Pet Supplies,Cats,Beds & Furniture",546577,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMadeForPets
1364,B08NCCBQXN,Sepren,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Sculptures",546990,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASepren
